公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减
5月1日,地区级,重庆,垫江县,,,,,,
5月1日,地区级,重庆,云阳县,,,,,,
5月1日,地区级,重庆,九龙坡区,,,,,,
5月1日,地区级,重庆,渝中区,,,,,,
5月1日,地区级,重庆,忠县,,,,,,
5月1日,地区级,重庆,合川区,,,,,,
5月1日,地区级,重庆,开州区,,,,,,
5月1日,地区级,重庆,两江新区,,,,,,
5月1日,地区级,重庆,长寿区,,,,,,
5月1日,地区级,重庆,綦江区,,,,,,
5月1日,地区级,重庆,奉节县,,,,,,
5月1日,地区级,重庆,渝北区,,,,,,
5月1日,地区级,重庆,潼南区,,,,,,
5月1日,地区级,重庆,大足区,,,,,,
5月1日,地区级,重庆,巫溪县,,,,,,
5月1日,地区级,重庆,石柱县,,,,,,
5月1日,地区级,重庆,巫山县,,,,,,
5月1日,地区级,重庆,丰都县,,,,,,
5月1日,地区级,重庆,璧山区,,,,,,
5月1日,地区级,重庆,荣昌区,,,,,,
5月1日,地区级,重庆,铜梁区,,,,,,
5月1日,地区级,重庆,南岸区,,,,,,
5月1日,地区级,重庆,大渡口区,,,,,,
5月1日,地区级,重庆,永川区,,,,,,
5月1日,地区级,重庆,巴南区,,,,,,
5月1日,地区级,重庆,江津区,,,,,,
5月1日,地区级,重庆,高新区,,,,,,
5月1日,地区级,重庆,梁平区,,,,,,
5月1日,地区级,重庆,涪陵区,,,,,,
5月1日,地区级,重庆,沙坪坝区,,,,,,
5月1日,地区级,重庆,城口县,,,,,,
5月1日,地区级,重庆,彭水县,,,,,,
5月1日,地区级,重庆,黔江区,,,,,,
5月1日,地区级,重庆,万盛经开区,,,,,,
5月1日,地区级,重庆,酉阳县,,,,,,
5月1日,地区级,重庆,武隆区,,,,,,
5月1日,地区级,重庆,秀山县,,,,,,
5月1日,地区级,重庆,外地输入,,,,,,
5月1日,省级,山东,,,,,,,
5月1日,地区级,山东,青岛,,,,,,
5月1日,地区级,山东,济南,,,,,,
5月1日,地区级,山东,临沂,,,,,,
5月1日,地区级,山东,济宁,,,,,,
5月1日,地区级,山东,烟台,,,,,,
5月1日,地区级,山东,潍坊,,,,,,
5月1日,地区级,山东,威海,,,,,,
5月1日,地区级,山东,聊城,,,,,,
5月1日,地区级,山东,德州,,,,,,
5月1日,地区级,山东,泰安,,,,,,
5月1日,地区级,山东,枣庄,,,,,,
5月1日,地区级,山东,淄博,,,,,,
5月1日,地区级,山东,菏泽,,,,,,
5月1日,地区级,山东,日照,,,,,,
5月1日,地区级,山东,滨州,,,,,,
5月1日,地区级,山东,任城监狱,,,,,,
5月1日,省级,四川,,,,,,,
5月1日,地区级,四川,成都,,,,,,
5月1日,地区级,四川,南充,,,,,,
5月1日,地区级,四川,广安,,,,,,
5月1日,地区级,四川,达州,,,,,,
5月1日,地区级,四川,甘孜,,,,,,
5月1日,地区级,四川,巴中,,,,,,
5月1日,地区级,四川,绵阳,,,,,,
5月1日,地区级,四川,内江,,,,,,
5月1日,地区级,四川,泸州,,,,,,
5月1日,地区级,四川,德阳,,,,,,
5月1日,地区级,四川,攀枝花,,,,,,
5月1日,地区级,四川,遂宁,,,,,,
5月1日,地区级,四川,凉山,,,,,,
5月1日,地区级,四川,宜宾,,,,,,
5月1日,地区级,四川,自贡,,,,,,
5月1日,地区级,四川,眉山,,,,,,
5月1日,地区级,四川,广元,,,,,,
5月1日,地区级,四川,雅安,,,,,,
5月1日,地区级,四川,乐山,,,,,,
5月1日,地区级,四川,资阳,,,,,,
5月1日,地区级,四川,阿坝,,,,,,
5月1日,省级,北京,,,,,,,
5月1日,地区级,北京,朝阳,,,,,,
5月1日,地区级,北京,海淀,,,,,,
5月1日,地区级,北京,西城,,,,,,
5月1日,地区级,北京,大兴,,,,,,
5月1日,地区级,北京,丰台,,,,,,
5月1日,地区级,北京,外地来京,,,,,,
5月1日,地区级,北京,昌平,,,,,,
5月1日,地区级,北京,通州,,,,,,
5月1日,地区级,北京,房山,,,,,,
5月1日,地区级,北京,石景山,,,,,,
5月1日,地区级,北京,顺义,,,,,,
5月1日,地区级,北京,东城,,,,,,
5月1日,地区级,北京,怀柔,,,,,,
5月1日,地区级,北京,密云,,,,,,
5月1日,地区级,北京,门头沟,,,,,,
5月1日,地区级,北京,延庆,,,,,,
5月1日,地区级,北京,地区待确认,,,,,,
5月1日,省级,黑龙江,,,17,,,,
5月1日,地区级,黑龙江,哈尔滨,,,,,,
5月1日,地区级,黑龙江,双鸭山,,,,,,
5月1日,地区级,黑龙江,绥化,,,,,,
5月1日,地区级,黑龙江,鸡西,,,,,,
5月1日,地区级,黑龙江,齐齐哈尔,,,,,,
5月1日,地区级,黑龙江,七台河,,,,,,
5月1日,地区级,黑龙江,佳木斯,,,,,,
5月1日,地区级,黑龙江,大庆,,,,,,
5月1日,地区级,黑龙江,牡丹江,,,,,,
5月1日,地区级,黑龙江,鹤岗,,,,,,
5月1日,地区级,黑龙江,黑河,,,,,,
5月1日,地区级,黑龙江,大兴安岭,,,,,,
5月1日,地区级,黑龙江,境外输入,,17,,,,
5月1日,省级,上海,,,13,,,,
5月1日,地区级,上海,外地来沪,,,,,,
5月1日,地区级,上海,浦东,,,,,,
5月1日,地区级,上海,宝山,,,,,,
5月1日,地区级,上海,闵行,,,,,,
5月1日,地区级,上海,静安,,,,,,
5月1日,地区级,上海,徐汇,,,,,,
5月1日,地区级,上海,松江,,,,,,
5月1日,地区级,上海,长宁,,,,,,
5月1日,地区级,上海,奉贤,,,,,,
5月1日,地区级,上海,普陀,,,,,,
5月1日,地区级,上海,嘉定,,,,,,
5月1日,地区级,上海,虹口,,,,,,
5月1日,地区级,上海,杨浦,,,,,,
5月1日,地区级,上海,黄浦,,,,,,
5月1日,地区级,上海,青浦,,,,,,
5月1日,地区级,上海,金山,,,,,,
5月1日,地区级,上海,崇明,,,,,,
5月1日,地区级,上海,地区待确认,,,,,,
5月1日,地区级,上海,境外输入,,13,,,,
5月1日,省级,福建,,,,,,,
5月1日,地区级,福建,福州,,,,,,
5月1日,地区级,福建,莆田,,,,,,
5月1日,地区级,福建,泉州,,,,,,
5月1日,地区级,福建,厦门,,,,,,
5月1日,地区级,福建,宁德,,,,,,
5月1日,地区级,福建,南平,,,,,,
5月1日,地区级,福建,漳州,,,,,,
5月1日,地区级,福建,三明,,,,,,
5月1日,地区级,福建,龙岩,,,,,,
5月1日,地区级,福建,地区待确认,,,,,,
5月1日,省级,河北,,,,,,,
5月1日,地区级,河北,沧州,,,,,,
5月1日,地区级,河北,唐山,,,,,,
5月1日,地区级,河北,邯郸,,,,,,
5月1日,地区级,河北,保定,,,,,,
5月1日,地区级,河北,石家庄,,,,,,
5月1日,地区级,河北,廊坊,,,,,,
5月1日,地区级,河北,邢台,,,,,,
5月1日,地区级,河北,张家口,,,,,,
5月1日,地区级,河北,衡水,,,,,,
5月1日,地区级,河北,承德,,,,,,
5月1日,地区级,河北,秦皇岛,,,,,,
5月1日,省级,陕西,,,1,,,,
5月1日,地区级,陕西,西安,,,,,,
5月1日,地区级,陕西,安康,,,,,,
5月1日,地区级,陕西,汉中,,,,,,
5月1日,地区级,陕西,咸阳,,,,,,
5月1日,地区级,陕西,渭南,,,,,,
5月1日,地区级,陕西,宝鸡,,,,,,
5月1日,地区级,陕西,延安,,,,,,
5月1日,地区级,陕西,铜川,,,,,,
5月1日,地区级,陕西,商洛,,,,,,
5月1日,地区级,陕西,榆林,,,,,,
5月1日,地区级,陕西,地区待确认,,,,,,
5月1日,地区级,陕西,境外输入,,1,,,,
5月1日,省级,广西,,,,,,,
5月1日,地区级,广西,南宁,,,,,,
5月1日,地区级,广西,北海,,,,,,
5月1日,地区级,广西,桂林,,,,,,
5月1日,地区级,广西,柳州,,,,,,
5月1日,地区级,广西,河池,,,,,,
5月1日,地区级,广西,防城港,,,,,,
5月1日,地区级,广西,来宾,,,,,,
5月1日,地区级,广西,玉林,,,,,,
5月1日,地区级,广西,贵港,,,,,,
5月1日,地区级,广西,钦州,,,,,,
5月1日,地区级,广西,梧州,,,,,,
5月1日,地区级,广西,贺州,,,,,,
5月1日,地区级,广西,百色,,,,,,
5月1日,地区级,广西,崇左,,,,,,
5月1日,省级,云南,,,,,,,
5月1日,地区级,云南,昆明,,,,,,
5月1日,地区级,云南,西双版纳州,,,,,,
5月1日,地区级,云南,玉溪,,,,,,
5月1日,地区级,云南,大理,,,,,,
5月1日,地区级,云南,昭通市,,,,,,
5月1日,地区级,云南,曲靖,,,,,,
5月1日,地区级,云南,保山市,,,,,,
5月1日,地区级,云南,丽江市,,,,,,
5月1日,地区级,云南,红河,,,,,,
5月1日,地区级,云南,德宏州,,,,,,
5月1日,地区级,云南,普洱,,,,,,
5月1日,地区级,云南,楚雄州,,,,,,
5月1日,地区级,云南,文山州,,,,,,
5月1日,地区级,云南,临沧,,,,,,
5月1日,地区级,云南,地区待确认,,,,,,
5月1日,省级,海南,,,,,,,
5月1日,地区级,海南,三亚,,,,,,
5月1日,地区级,海南,海口,,,,,,
5月1日,地区级,海南,万宁,,,,,,
5月1日,地区级,海南,儋州,,,,,,
5月1日,地区级,海南,澄迈县,,,,,,
5月1日,地区级,海南,临高县,,,,,,
5月1日,地区级,海南,琼海,,,,,,
5月1日,地区级,海南,昌江县,,,,,,
5月1日,地区级,海南,陵水县,,,,,,
5月1日,地区级,海南,保亭,,,,,,
5月1日,地区级,海南,文昌,,,,,,
5月1日,地区级,海南,东方,,,,,,
5月1日,地区级,海南,定安县,,,,,,
5月1日,地区级,海南,乐东,,,,,,
5月1日,地区级,海南,琼中县,,,,,,
5月1日,省级,山西,,,4,,,,
5月1日,地区级,山西,晋中,,,,,,
5月1日,地区级,山西,运城,,,,,,
5月1日,地区级,山西,太原,,,,,,
5月1日,地区级,山西,大同,,,,,,
5月1日,地区级,山西,晋城,,,,,,
5月1日,地区级,山西,忻州,,,,,,
5月1日,地区级,山西,长治,,,,,,
5月1日,地区级,山西,朔州,,,,,,
5月1日,地区级,山西,吕梁,,,,,,
5月1日,地区级,山西,阳泉,,,,,,
5月1日,地区级,山西,临汾,,,,,,
5月1日,地区级,山西,境外输入,,4,,,,
5月1日,省级,贵州,,,,,,,
5月1日,地区级,贵州,贵阳,,,,,,
5月1日,地区级,贵州,毕节,,,,,,
5月1日,地区级,贵州,遵义,,,,,,
5月1日,地区级,贵州,六盘水,,,,,,
5月1日,地区级,贵州,黔南州,,,,,,
5月1日,地区级,贵州,黔东南州,,,,,,
5月1日,地区级,贵州,铜仁,,,,,,
5月1日,地区级,贵州,黔西南州,,,,,,
5月1日,地区级,贵州,安顺,,,,,,
5月1日,省级,辽宁,,,1,,,,
5月1日,地区级,辽宁,沈阳,,,,,,
5月1日,地区级,辽宁,大连,,,,,,
5月1日,地区级,辽宁,锦州,,,,,,
5月1日,地区级,辽宁,盘锦,,,,,,
5月1日,地区级,辽宁,葫芦岛,,,,,,
5月1日,地区级,辽宁,阜新,,,,,,
5月1日,地区级,辽宁,丹东,,,,,,
5月1日,地区级,辽宁,朝阳市,,,,,,
5月1日,地区级,辽宁,铁岭,,,,,,
5月1日,地区级,辽宁,辽阳,,,,,,
5月1日,地区级,辽宁,鞍山,,,,,,
5月1日,地区级,辽宁,本溪,,,,,,
5月1日,地区级,辽宁,营口,,,,,,
5月1日,地区级,辽宁,抚顺,,1,,,,
5月1日,省级,天津,,,1,,,,
5月1日,地区级,天津,宝坻区,,,,,,
5月1日,地区级,天津,河北区,,,,,,
5月1日,地区级,天津,河东区,,,,,,
5月1日,地区级,天津,外地来津,,,,,,
5月1日,地区级,天津,和平区,,,,,,
5月1日,地区级,天津,河西区,,,,,,
5月1日,地区级,天津,宁河区,,,,,,
5月1日,地区级,天津,西青区,,,,,,
5月1日,地区级,天津,东丽区,,,,,,
5月1日,地区级,天津,滨海新区,,,,,,
5月1日,地区级,天津,南开区,,,,,,
5月1日,地区级,天津,红桥区,,,,,,
5月1日,地区级,天津,北辰区,,,,,,
5月1日,地区级,天津,津南区,,,,,,
5月1日,地区级,天津,武清区,,,,,,
5月1日,地区级,天津,境外输入,,1,,,,
5月1日,省级,甘肃,,,,,,,
5月1日,地区级,甘肃,兰州,,,,,,
5月1日,地区级,甘肃,天水,,,,,,
5月1日,地区级,甘肃,定西,,,,,,
5月1日,地区级,甘肃,平凉,,,,,,
5月1日,地区级,甘肃,甘南州,,,,,,
5月1日,地区级,甘肃,陇南,,,,,,
5月1日,地区级,甘肃,白银,,,,,,
5月1日,地区级,甘肃,庆阳,,,,,,
5月1日,地区级,甘肃,临夏,,,,,,
5月1日,地区级,甘肃,张掖,,,,,,
5月1日,地区级,甘肃,金昌,,,,,,
5月1日,地区级,甘肃,地区待确认,,,,,,
5月1日,省级,吉林,,1,1,,,,
5月1日,地区级,吉林,长春,,,,,,
5月1日,地区级,吉林,四平,,,,,,
5月1日,地区级,吉林,辽源,,,,,,
5月1日,地区级,吉林,吉林,,,,,,
5月1日,地区级,吉林,延边,,,,,,
5月1日,地区级,吉林,通化,,,,,,
5月1日,地区级,吉林,松原,,,,,,
5月1日,地区级,吉林,白城,,,,,,
5月1日,地区级,吉林,境外输入,1,1,,,,
5月1日,省级,内蒙古,,,2,,,,
5月1日,地区级,内蒙古,包头,,,,,,
5月1日,地区级,内蒙古,鄂尔多斯,,,,,,
5月1日,地区级,内蒙古,呼和浩特,,,,,,
5月1日,地区级,内蒙古,通辽,,,,,,
5月1日,地区级,内蒙古,巴彦淖尔,,,,,,
5月1日,地区级,内蒙古,呼伦贝尔,,,,,,
5月1日,地区级,内蒙古,赤峰,,,,,,
5月1日,地区级,内蒙古,乌兰察布,,,,,,
5月1日,地区级,内蒙古,锡林郭勒,,,,,,
5月1日,地区级,内蒙古,乌海,,,,,,
5月1日,地区级,内蒙古,兴安盟,,,,,,
5月1日,地区级,内蒙古,境外输入,,2,,,,
5月1日,省级,新疆,,,,,,,
5月1日,地区级,新疆,乌鲁木齐,,,,,,
5月1日,地区级,新疆,伊犁州,,,,,,
5月1日,地区级,新疆,昌吉州,,,,,,
5月1日,地区级,新疆,巴州,,,,,,
5月1日,地区级,新疆,阿克苏,,,,,,
5月1日,地区级,新疆,兵团第一师,,,,,,
5月1日,地区级,新疆,兵团第二师,,,,,,
5月1日,地区级,新疆,兵团第三师,,,,,,
5月1日,地区级,新疆,兵团第四师,,,,,,
5月1日,地区级,新疆,兵团第五师,,,,,,
5月1日,地区级,新疆,兵团第六师,,,,,,
5月1日,地区级,新疆,兵团第七师,,,,,,
5月1日,地区级,新疆,兵团第八师,,,,,,
5月1日,地区级,新疆,兵团第九师,,,,,,
5月1日,地区级,新疆,兵团第十师,,,,,,
5月1日,地区级,新疆,兵团第十一师,,,,,,
5月1日,地区级,新疆,兵团第十二师,,,,,,
5月1日,地区级,新疆,兵团第十三师,,,,,,
5月1日,地区级,新疆,兵团第十四师,,,,,,
5月1日,地区级,新疆,吐鲁番,,,,,,
5月1日,省级,宁夏,,,,,,,
5月1日,地区级,宁夏,银川,,,,,,
5月1日,地区级,宁夏,吴忠,,,,,,
5月1日,地区级,宁夏,固原,,,,,,
5月1日,地区级,宁夏,中卫,,,,,,
5月1日,地区级,宁夏,石嘴山,,,,,,
5月1日,地区级,宁夏,宁东,,,,,,
5月1日,省级,香港,,2,13,,,,
5月1日,地区级,香港,香港,2,13,,,,
5月1日,省级,台湾,,,2,,,,
5月1日,地区级,台湾,台湾,,2,,,,
5月1日,省级,青海,,,,,,,
5月1日,地区级,青海,西宁,,,,,,
5月1日,地区级,青海,海北州,,,,,,
5月1日,省级,澳门,,,2,,,,
5月1日,地区级,澳门,澳门,,2,,,,
5月1日,省级,西藏,,,,,,,
5月1日,地区级,西藏,拉萨,,,,,,
5月1日,国家级,,,1,43,,,,
5月2日,省级,湖北,,,,,,,
5月2日,地区级,湖北,武汉,,,,,,
5月2日,地区级,湖北,孝感,,,,,,
5月2日,地区级,湖北,黄冈,,,,,,
5月2日,地区级,湖北,随州,,,,,,
5月2日,地区级,湖北,荆州,,,,,,
5月2日,地区级,湖北,襄阳,,,,,,
5月2日,地区级,湖北,黄石,,,,,,
5月2日,地区级,湖北,宜昌,,,,,,
5月2日,地区级,湖北,荆门,,,,,,
5月2日,地区级,湖北,鄂州,,,,,,
5月2日,地区级,湖北,咸宁,,,,,,
5月2日,地区级,湖北,十堰,,,,,,
5月2日,地区级,湖北,仙桃,,,,,,
5月2日,地区级,湖北,天门,,,,,,
5月2日,地区级,湖北,恩施州,,,,,,
5月2日,地区级,湖北,潜江,,,,,,
5月2日,地区级,湖北,神农架,,,,,,
5月2日,地区级,湖北,地区待确认,,,,,,
5月2日,地区级,湖北,监狱系统,,,,,,
5月2日,省级,广东,,,,,,,
5月2日,地区级,广东,深圳,,,,,,
5月2日,地区级,广东,广州,,,,,,
5月2日,地区级,广东,珠海,,,,,,
5月2日,地区级,广东,佛山,,,,,,
5月2日,地区级,广东,东莞,,,,,,
5月2日,地区级,广东,中山,,,,,,
5月2日,地区级,广东,惠州,,,,,,
5月2日,地区级,广东,汕头,,,,,,
5月2日,地区级,广东,湛江,,,,,,
5月2日,地区级,广东,江门,,,,,,
5月2日,地区级,广东,肇庆,,,,,,
5月2日,地区级,广东,梅州,,,,,,
5月2日,地区级,广东,阳江,,,,,,
5月2日,地区级,广东,茂名,,,,,,
5月2日,地区级,广东,清远,,,,,,
5月2日,地区级,广东,揭阳,,,,,,
5月2日,地区级,广东,韶关,,,,,,
5月2日,地区级,广东,潮州,,,,,,
5月2日,地区级,广东,汕尾,,,,,,
5月2日,地区级,广东,河源,,,,,,
5月2日,地区级,广东,地区待确认,,,,,,
5月2日,省级,浙江,,,,,,,
5月2日,地区级,浙江,温州,,,,,,
5月2日,地区级,浙江,杭州,,,,,,
5月2日,地区级,浙江,宁波,,,,,,
5月2日,地区级,浙江,台州,,,,,,
5月2日,地区级,浙江,金华,,,,,,
5月2日,地区级,浙江,绍兴,,,,,,
5月2日,地区级,浙江,嘉兴,,,,,,
5月2日,地区级,浙江,丽水,,,,,,
5月2日,地区级,浙江,衢州,,,,,,
5月2日,地区级,浙江,湖州,,,,,,
5月2日,地区级,浙江,舟山,,,,,,
5月2日,地区级,浙江,省十里丰监狱,,,,,,
5月2日,省级,河南,,,,,,,
5月2日,地区级,河南,信阳,,,,,,
5月2日,地区级,河南,南阳,,,,,,
5月2日,地区级,河南,郑州,,,,,,
5月2日,地区级,河南,驻马店,,,,,,
5月2日,地区级,河南,商丘,,,,,,
5月2日,地区级,河南,周口,,,,,,
5月2日,地区级,河南,平顶山,,,,,,
5月2日,地区级,河南,新乡,,,,,,
5月2日,地区级,河南,安阳,,,,,,
5月2日,地区级,河南,许昌,,,,,,
5月2日,地区级,河南,漯河,,,,,,
5月2日,地区级,河南,洛阳,,,,,,
5月2日,地区级,河南,焦作,,,,,,
5月2日,地区级,河南,开封,,,,,,
5月2日,地区级,河南,鹤壁,,,,,,
5月2日,地区级,河南,濮阳,,,,,,
5月2日,地区级,河南,三门峡,,,,,,
5月2日,地区级,河南,济源示范区,,,,,,
5月2日,地区级,河南,地区待确认,,,,,,
5月2日,省级,湖南,,,,,,,
5月2日,地区级,湖南,长沙,,,,,,
5月2日,地区级,湖南,岳阳,,,,,,
5月2日,地区级,湖南,邵阳,,,,,,
5月2日,地区级,湖南,常德,,,,,,
5月2日,地区级,湖南,娄底,,,,,,
5月2日,地区级,湖南,株洲,,,,,,
5月2日,地区级,湖南,益阳,,,,,,
5月2日,地区级,湖南,衡阳,,,,,,
5月2日,地区级,湖南,永州,,,,,,
5月2日,地区级,湖南,怀化,,,,,,
5月2日,地区级,湖南,郴州,,,,,,
5月2日,地区级,湖南,湘潭,,,,,,
5月2日,地区级,湖南,湘西自治州,,,,,,
5月2日,地区级,湖南,张家界,,,,,,
5月2日,省级,安徽,,,,,,,
5月2日,地区级,安徽,合肥,,,,,,
5月2日,地区级,安徽,蚌埠,,,,,,
5月2日,地区级,安徽,阜阳,,,,,,
5月2日,地区级,安徽,亳州,,,,,,
5月2日,地区级,安徽,安庆,,,,,,
5月2日,地区级,安徽,六安,,,,,,
5月2日,地区级,安徽,马鞍山,,,,,,
5月2日,地区级,安徽,宿州,,,,,,
5月2日,地区级,安徽,芜湖,,,,,,
5月2日,地区级,安徽,铜陵,,,,,,
5月2日,地区级,安徽,淮北,,,,,,
5月2日,地区级,安徽,淮南,,,,,,
5月2日,地区级,安徽,池州,,,,,,
5月2日,地区级,安徽,滁州,,,,,,
5月2日,地区级,安徽,黄山,,,,,,
5月2日,地区级,安徽,宣城,,,,,,
5月2日,省级,江西,,,,,,,
5月2日,地区级,江西,南昌,,,,,,
5月2日,地区级,江西,新余,,,,,,
5月2日,地区级,江西,上饶,,,,,,
5月2日,地区级,江西,九江,,,,,,
5月2日,地区级,江西,宜春,,,,,,
5月2日,地区级,江西,赣州,,,,,,
5月2日,地区级,江西,抚州,,,,,,
5月2日,地区级,江西,萍乡,,,,,,
5月2日,地区级,江西,吉安,,,,,,
5月2日,地区级,江西,鹰潭,,,,,,
5月2日,地区级,江西,景德镇,,,,,,
5月2日,地区级,江西,赣江新区,,,,,,
5月2日,省级,江苏,,,,,,,
5月2日,地区级,江苏,南京,,,,,,
5月2日,地区级,江苏,苏州,,,,,,
5月2日,地区级,江苏,徐州,,,,,,
5月2日,地区级,江苏,淮安,,,,,,
5月2日,地区级,江苏,无锡,,,,,,
5月2日,地区级,江苏,连云港,,,,,,
5月2日,地区级,江苏,南通,,,,,,
5月2日,地区级,江苏,泰州,,,,,,
5月2日,地区级,江苏,常州,,,,,,
5月2日,地区级,江苏,扬州,,,,,,
5月2日,地区级,江苏,盐城,,,,,,
5月2日,地区级,江苏,镇江,,,,,,
5月2日,地区级,江苏,宿迁,,,,,,
5月2日,地区级,江苏,境外输入,,,,,,
